1582,Gi
1583,Sertoli
1584,early_supporting
1585,Sertoli
1586,CoelEpi_Lhx9
1587,Sertoli
1588,Sertoli
1589,early_supporting
1590,Gi
1591,Gi
1592,early_supporting
1593,Sertoli
1594,Gi
1595,early_supporting
1596,Sertoli
1597,Gi
1598,early_supporting
1599,CoelEpi_Lhx9
1600,Gi
1601,Sertoli
1602,CoelEpi_Lhx9
1603,CoelEpi_Lhx9
1604,Gi
1605,Gi
1606,Sertoli
1607,Sertoli
1608,Gi
1609,sPAX8
1610,sPAX8
1611,Gi
1612,Gi
1613,early_supporting
1614,early_supporting
1615,early_supporting
1616,Sertoli
1617,Sertoli
1618,Gi
1619,early_supporting
1620,Gi
1621,Gi
1622,early_supporting
1623,Gi
1624,Gi
1625,CoelEpi_Lhx9
1626,Gi
1627,Sertoli
1628,sPAX8
1629,Sertoli
1630,Sertoli
1631,Sertoli
1632,Gi
1633,Gi
1634,early_supporting
1635,CoelEpi_Lhx9
1636,sPAX8
1637,Gi
1638,Sertoli
1639,Sertoli
1640,Sertoli
1641,Gi
1642,early_supporting
1643,early_supporting
1644,early_supporting
1645,Sertoli
1646,Gi
1647,early_supporting
1648,Gi
1649,Gi
1650,Gi
1651,CoelEpi_Lhx9
1652,sPAX8
1653,CoelEpi_Lhx9
1654,early_supporting
1655,Gi
1656,early_supporting
1657,CoelEpi_Lhx9
1658,early_supporting
1659,early_supporting
1660,early_supporting
1661,Sertoli
1662,Gi
1663,Sertoli
1664,CoelEpi_Lhx9
1665,early_supporting
1666,early_supporting
1667,Sertoli
1668,sPAX8
1669,early_supporting
1670,CoelEpi_Lhx9
1671,Gi
1672,Sertoli
1673,early_supporting
1674,early_supporting
1675,early_supporting
1676,CoelEpi_Lhx9
1677,Gi
1678,Gi
1679,Gi
1680,CoelEpi_Lhx9
1681,early_supporting
1682,early_supporting
1683,early_supporting
1684,Sertoli
1685,Gi
1686,early_supporting
1687,early_supporting
1688,Sertoli
1689,sPAX8
1690,early_supporting
1691,Sertoli
1692,early_supporting
1693,Sertoli
1694,Sertoli
1695,Gi
1696,Gi
1697,sPAX8
1698,Sertoli
1699,Sertoli
1700,Sertoli
1701,Gi
1702,early_supporting
1703,early_supporting
1704,CoelEpi_Lhx9
1705,early_supporting
1706,CoelEpi_Lhx9
1707,early_supporting
1708,early_supporting
1709,Gi
1710,CoelEpi_Lhx9
1711,Gi
1712,early_supporting
1713,early_supporting
1714,CoelEpi_Lhx9
1715,Sertoli
1716,Gi
1717,early_supporting
1718,Sertoli
1719,Gi
1720,early_supporting
1721,Gi
1722,CoelEpi_Lhx9
1723,sPAX8
1724,early_supporting
1725,early_supporting
1726,Sertoli
1727,Gi
1728,Gi
1729,early_supporting
1730,early_supporting
1731,Sertoli
1732,Sertoli
1733,early_supporting
1734,CoelEpi_Lhx9
1735,CoelEpi_Lhx9
1736,early_supporting
1737,Sertoli
1738,Gi
1739,Sertoli
1740,sPAX8
1741,sPAX8
1742,early_supporting
1743,early_supporting
1744,Sertoli
1745,Sertoli
1746,sPAX8
1747,sPAX8
1748,Gi
1749,early_supporting
1750,sPAX8
1751,CoelEpi_Lhx9
1752,early_supporting
1753,Sertoli
1754,Sertoli
1755,early_supporting
1756,Sertoli
1757,Gi
1758,Gi
1759,Sertoli
1760,early_supporting
1761,CoelEpi_Lhx9
1762,CoelEpi_Lhx9
1763,early_supporting
1764,Sertoli
1765,CoelEpi_Lhx9
1766,CoelEpi_Lhx9
1767,Sertoli
1768,early_supporting
1769,CoelEpi_Lhx9
1770,Sertoli
1771,Sertoli
1772,early_supporting
1773,CoelEpi_Lhx9
1774,sPAX8
1775,Sertoli
1776,early_supporting
1777,early_supporting
1778,Gi
1779,early_supporting
1780,Gi
1781,early_supporting
1782,Gi
1783,CoelEpi_Lhx9
1784,CoelEpi_Lhx9
1785,sPAX8
1786,early_supporting
1787,early_supporting
1788,Gi
1789,Gi
1790,early_supporting
1791,early_supporting
1792,early_supporting
1793,Sertoli
1794,CoelEpi_Lhx9
1795,CoelEpi_Lhx9
1796,early_supporting
1797,early_supporting
1798,CoelEpi_Lhx9
1799,Sertoli
1800,early_supporting
1801,Sertoli
1802,Gi
1803,early_supporting
1804,Sertoli
1805,early_supporting
1806,early_supporting
1807,early_supporting
1808,early_supporting
1809,early_supporting
1810,early_supporting
1811,Gi
1812,CoelEpi_Lhx9
1813,early_supporting
1814,Sertoli
1815,Sertoli
1816,CoelEpi_Lhx9
1817,Gi
1818,CoelEpi_Lhx9
1819,CoelEpi_Lhx9
1820,Sertoli
1821,Gi
1822,sPAX8
1823,Sertoli
1824,Gi
1825,Gi
1826,early_supporting
1827,Sertoli
1828,Sertoli
1829,sPAX8
1830,Sertoli
1831,early_supporting
1832,CoelEpi_Lhx9
1833,early_supporting
1834,Gi
1835,early_supporting
1836,early_supporting
1837,Sertoli
1838,Sertoli
1839,CoelEpi_Lhx9
